Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature
-0.43640315451872264,-1.2633904805027474,-0.5357773679694536,1.0083720372807152,0.15328367123152364,-1.3340491738691007,-0.519565158879844,0.5624303797653962,-0.4951573334395339,-0.5901489246145595,-1.0497400782130477,152.429,204947.0,0.2104156045243587
1.3061752435058884,1.0989864960732778,0.35844469430951326,1.6715449671645946,0.5231453948853027,0.7495975557630545,0.13410073681482343,-0.7338408891769995,-0.28796062160730135,-0.6053185245604018,-0.4442308580485551,132.921,191956.0,0.2104156045243587
-0.02980152831298008,0.24708073214176987,0.6000117917024098,0.34519910739683585,0.3321910972627191,0.7495975557630545,-0.20147492203724646,-0.8479790687874503,1.9209767617415998,0.6605803349260615,0.6206301843096903,159.953,161037.0,0.2104156045243587
-1.888551819539232,-0.1698093225481167,-1.502045757541039,0.013612642454896193,-1.5726818306021328,0.7495975557630545,-0.6131490986427819,1.9959264073900134,-0.4101298412765459,0.7643736327214149,0.0610561463645731,172.472,298093.0,-2.571166620207194
0.20254225809030138,0.13228491998078643,0.485585271884722,0.013612642454896193,0.6913212370731892,-1.3340491738691007,2.075815314628524,-0.11077206845871401,-0.4951573334395339,0.16999724894105506,0.5538153738087808,88.311,254145.0,0.2104156045243587
-0.3783172079179023,0.6881383262339694,0.638153964974972,0.34519910739683585,-0.19699278686990593,0.7495975557630545,1.7000669964608792,-0.8156033061395489,-0.2766159665114266,0.1492088091420567,0.4285376041195753,82.035,219587.0,0.2104156045243587
-1.9466377661400522,0.6941802110845475,-0.9807693894826839,-1.644319682254802,-1.2451225115984335,-1.3340491738691007,-0.6294884662301372,1.2626448138596051,0.7545904259919759,-0.710743835150719,0.173806139084858,132.045,3.893933333,2.9919978292559115
0.02828441828784029,-0.616908801490894,1.4052354496787307,0.34519910739683585,1.7214453238155392,0.7495975557630545,1.9630109134214588,-0.8519280856318603,-0.5138102275658483,1.277030458718926,-1.8314733610736889,139.931,213125.0,0.2104156045243587
-0.3783172079179023,-0.5866993772380036,0.6508680227324929,1.0083720372807152,-0.6617553916067452,0.7495975557630545,-0.008549702751660757,0.3660119093720315,-0.4951573334395339,1.0121119157877263,0.9672320137831583,183.696,165293.0,0.2104156045243587
0.7834017240985051,1.866305872096693,-0.5400153872219606,0.34519910739683585,0.3842585635926296,-1.3340491738691007,0.15988209983403928,0.7535433351892732,-0.5141331803726857,0.40879407676928026,-0.014110515448950171,103.007,205056.0,0.2104156045243587
1.3642611901067088,0.04769853207269404,0.6890101960050554,-0.3179738224870435,0.28383731573251736,-1.3340491738691007,-0.44003613138377207,-0.22793212498242038,-0.5145076734855173,-0.6365023047121801,1.86505602988913,164.857,4.347116667,0.2104156045243587
0.3768000978927625,1.8904734114990052,-0.24335403954647414,0.013612642454896193,-0.15078941735314688,-1.3340491738691007,-0.3863733816891611,-0.7640109564754008,2.487254901853678,-0.8980975165402392,0.4744727863389506,123.998,181935.0,0.2104156045243587
0.7253157774976847,-1.5956941472845412,0.6084878302074237,0.013612642454896193,0.8442095938950507,-1.3340491738691007,-0.4292871519656805,-0.8302861266095287,-0.45251008488031913,-0.5147100563232133,-1.4798604208126525,149.463,478133.0,-2.571166620207194
-1.4819501933334893,1.2560755021883079,-0.16283167374884194,0.34519910739683585,1.4773672855503248,0.7495975557630545,-0.3342490409997017,-0.8517317640188714,-0.241799272576983,0.7965471911640584,0.9338246085327034,125.854,279360.0,0.2104156045243587
1.4804330833083494,0.1685362290842549,-0.18825978926388368,1.3399585022226548,0.7422748277509896,0.7495975557630545,-0.4333170544327151,-0.24712371526777838,-0.4951573334395339,-0.1978444753504609,-0.8284160184287849,138.03,3.863866667,0.2104156045243587
0.14445631148948102,2.2167351934302215,-0.4383029251617937,-1.644319682254802,-0.8995299385560397,0.7495975557630545,0.13410073681482343,-0.7627137134660765,1.5237012259855949,-0.6129136330838412,-0.31060123704673614,114.005,153684.0,0.2104156045243587
-1.133434513728567,-0.08522293464002363,0.2694462900068672,-0.3179738224870435,0.8905090793083444,0.7495975557630545,0.17532821250437375,-0.6681841064270496,2.6284599549669885,-0.9075366935290089,-0.527749371174692,130.034,285074.0,0.2104156045243587
0.9576595639009662,-1.0760920501348274,0.9729574859230216,-0.6495602874289831,-0.2436600112953306,-1.3340491738691007,0.01749483320297,-0.8521019147559188,-0.0658615407858937,3.260486491469357,-1.2961196919351514,136.133,323373.0,0.2104156045243587
-2.004723712740873,-1.8796627352617108,0.9856715436805424,-1.3127332173128625,1.7816692357402393,0.7495975557630545,-0.3369173794645174,1.3839020846148937,-0.4951573334395339,-0.4548440754897361,-0.5987401073319082,175.443,5.227266667,0.2104156045243587
-2.353239392345795,-0.10939047404233593,-1.1333380825729342,0.013612642454896193,-0.5545521806190155,0.7495975557630545,-0.002034035668828587,1.4341156564486253,-0.5083499658975397,0.28000639756309725,1.6813153010116288,124.537,3.398883333,0.2104156045243587
0.31871415129194214,-0.7619140379047677,1.2526667565884801,-0.3179738224870435,1.3527910709762574,-1.3340491738691007,0.5710730839473662,-0.8262050984510001,-0.5132753213809713,-0.559891845969534,-1.2961196919351514,129.933,211096.0,0.2104156045243587
1.0157455105017865,-1.0217150864796247,1.019575697700598,1.3399585022226548,0.9385716434651257,0.7495975557630545,0.06814306604128641,-0.8489400897179945,-0.5145094073157671,0.39533029607139447,-0.23961050088951974,109.118,263080.0,-2.571166620207194
-0.959176673926106,-0.6712857651460966,-0.32387640534410633,0.34519910739683585,-0.1306778220440632,0.7495975557630545,-0.6608588651347034,0.7412617972658746,-0.5145143115817593,-0.3070236355997669,-1.225128955777935,81.924,209746.0,0.2104156045243587
0.3768000978927625,0.6398032474293448,1.0661939094781747,1.0083720372807152,0.29731931580677246,0.7495975557630545,-0.41988854437047757,-0.8270385501309753,-0.513721072523949,-0.6380264366825659,1.0549264525656021,139.125,209760.0,0.2104156045243587
1.0157455105017865,-0.23627005590447553,-0.2772581935665298,1.3399585022226548,0.28482127358948894,0.7495975557630545,0.2931869351518555,-0.025814054706258808,-0.4951573334395339,-0.6746890013633616,0.2949079831177566,117.974,230489.0,0.2104156045243587
1.0157455105017865,-0.7498302682036116,1.1424782560232998,-1.644319682254802,1.3527910709762574,-1.3340491738691007,0.3695214403960037,-0.8447096387840519,-0.4951573334395339,-0.3584647543630513,-0.17279569038861017,169.881,268000.0,0.2104156045243587
-1.7723799263375912,-0.33294021351372477,-0.3281144245966133,-1.644319682254802,-0.4702968876726124,0.7495975557630545,-0.5412102678765418,0.9337783187081208,-0.40625094859706035,-0.5523446129678166,-1.17919377355856,135.429,195923.0,0.2104156045243587
-1.3657783001318486,-2.218008286894083,1.0365277747106258,-0.3179738224870435,0.07619603817981385,-1.3340491738691007,0.8190087198567282,-0.8451941722431754,-0.382558775434995,-0.6129136330838412,-1.2710641379973104,101.795,280960.0,2.9919978292559115
-0.49448910111954303,-0.4175266014218178,1.189096467800876,0.34519910739683585,2.374563392093201,-1.3340491738691007,-0.25708711613309393,-0.8520891199929925,-0.5139736826434617,1.167151514022958,-0.26466605482736083,103.441,202567.0,0.2104156045243587
-0.3783172079179023,-0.5504480681345352,1.0704319287306816,1.6715449671645946,1.237263905068647,0.7495975557630545,-0.5547554348975117,-0.8522059949128415,-0.513607154527586,-0.8604467577858824,0.14875058514701692,104.995,230653.0,-2.571166620207194
-0.6106609943211838,0.46458858676258064,0.7864846388127155,0.013612642454896193,-0.012505431472828723,0.7495975557630545,-0.5060539004278157,0.48490909449017516,-0.5094385676192038,3.002882166437322,1.0256949729714542,133.557,132880.0,0.2104156045243587
-0.49448910111954303,0.12020115027963028,-1.684280585398838,-0.9811467523709227,-0.833966974029413,0.7495975557630545,-0.6009070460563882,2.1438077812606915,-0.4339545618265226,-0.4847236140242423,-0.9453419368053764,132.207,3.630283333,0.2104156045243587
-2.527497232148256,-0.8465004258128606,1.019575697700598,-1.644319682254802,1.2159652722734695,0.7495975557630545,-0.14213398528004406,1.1491874957148411,0.8041863714645253,0.6801397409608491,0.048528369395652554,115.669,423840.0,0.2104156045243587
